"Sequence","Score"
"45X7/9/53X8/5/XXX","176"
"8/-/X11-/354/713/44","112"
"X3/9-1/X16XX7-X52","160"
"X7/-/8/X7/-02-X44","126"
"8-353/3/6/X-22/X21","115"
"543/7/2/XXX2/7-9/2","166"
"6/XX2/9/181/6/5/X52","169"
"X8/3/X627--044X1/2","126"
"543/5/8-4/5461X1/5/6","132"
"9-3/5/72X4/711/8/51","134"
"9-XX3/X6/1262X2/6","150"
"2/XXXX6--/5/8/45","184"
"-/51XXX5/9/X9/X9-","194"
"X1/7/728-X1/7-X8/4","149"
"54129/7/-/81XX5/3/7","141"
"X1-2/6/633/9--/63X16","123"
"524/-/X8/24XXX8-","159"
"1143X17XX4/9-1735","123"
"25X1/XX36X-4X2/7","153"
"6/7/8/X6/XX6-22X8-","165"
"XX5-2/5/9-3144417/8","123"
"-/X8/4/44-9X1/X2/2","157"
"4/8-31-76/616-7/8/XX","124"
"7-231/33X8/21147-X9-","97"
"X9-4/X531/X428-X4-","138"
"X32XXX-/1/31X8/2","150"
"121/21628/X7/-3X-9","107"
"XX9-4--181X313/45","112"
"XXX4/-/5/2/818171","155"
"-01/-636X6322X515/5","94"
"5/8/9/XX31316-9-24","123"
"3/XX63-463XXX-/5","172"
"XXXX-8X-01-9/XX","157"
"432-X51X528-4/-/6-","95"
"X-/2/X-0X6/2/4151","119"
"625/2/7/XX7-4/9--9","145"
"-/455/9/6/712/4/-0X33","123"
"X-2X9/2/2/X1/8-7-","131"
"X119-1/5-44521/XX43","119"
"X2/2/XXX42X9/1/X","179"
"8/239/4354X6/7/8152","118"
"5/X27XX-/X7/X4/9","187"
"6/XXXX3/6-5-61X-7","174"
"XX3/-4441/9/XX7/8","169"
"3/728/X2543X6/218/9","131"
"9-8/1/2/9/362/XXX52","165"
"XX359/8-23X9/341/X","140"
"711/8/-/X4/9/811/13","137"
"9-537-X-0X4/15X34","95"
"61X3-X5-813/7/X-/5","124"
"5-9/637-9/X5/X6/X73","157"
"X355/5-X9/-27/X2-","112"
"X44X6/-/8/9-4252X18","134"
"7/X145-3/217/53-/X51","119"
"713/X9-41-7XX1781","124"
"4/XX54-1-0263/5/6-","119"
"7/X8/XXXX-/5/X71","213"
"6/X4-62173/3/6/X8-","129"
"63X2/6/8/-6188-7-XX","123"
"X-51/X9-18-35/X-/6","136"
"6/X4/X151/7/X1/8/X","177"
"2/X-/3-52X4/XXX45","176"
"339/2/6/9-X4/6/X3/4","152"
"X6/-/8/7-X2/4/3/5/1","145"
"5-2681812/-6X-/8-8/7","110"
"X265/4-X4-9-3/7/6/9","123"
"X9/1/71-/X6/XX9-","173"
"XX4/XX3-631/X8/7","169"
"5/X9-17X9-9-XX2/3","148"
"8-34-/XX5/X4-7/8/X","156"
"8/X1/X6/7/X9-XX44","187"
"7/-/7-X276/X316/9-","128"
"XXX62X2/81159-5/X","164"
"431/X412-3/X-/X5/4","143"
"-54/545/X319/431/71","113"
"3/1/6-5/XXXXXX-1","204"
"X1-XXX8/XXX1/2","193"
"X813-X1/16X-/X2/4","143"
"X3/519-X8-9-X1/1/3","129"
"54X4/X9/5-34X35X91","142"
"9--/X9-X5/9--2XX34","147"
"9/8-7/XX9/1-X1/9/6","162"
"7-2/53XX273/XXX72","176"
"8/X9/X8/XX1/5/81","183"
"1/X7-X3/8/4/X3/4/-","160"
"4/8/9/343/53188-8-X9-","124"
"X6/43-58/7135-/X17","125"
"419-151/X7/6/4/XX-9","149"
"X24XXX811/7/6-X37","167"
"6/X18XXX2/3/X-3","169"
"-134XX7/532/8/XX7-","160"
"X-/3/-/138--4X62X31","110"
"817-8/2/XX7/9-3336","138"
"9-5/7/9/XX819-254/9","156"
"23X8/6/X269-XX9-","153"
"81X721/X2122XX1/8","136"
"7/2/2/9/63X24-/XXX","160"
"X33-7-9X35513-9-4/4","96"
"2-9-XX2/51XX9/X34","160"
"71XX211/62-/7/1/17","117"
"81X-/X6/X81X8/8/-","165"
"4/X9-8/XXX1/X8-","185"
"3/X62-02381X-17/53","95"
"544/1/1/X32X9-9/5/9","133"
"5/1/524/6-634/7-X25","112"
"7/XX7-8-9-9-X8-X82","143"
"6112X-/X5/X5/X-/5","165"
"X3/7/XXXX819/3/7","203"
"3/9-53-/X7/X-/8/X82","174"
"XX2481X629-X8-X41","129"
"X261/X1/62XXXX72","196"
"4127X-7X8/3-9/XX14","130"
"X3/52X81XX1/5/11","139"
"X-/5/3-318/-/XX7/-","142"
"X81-48/1/8/XX2/22","139"
"X1/XX2/X-7524/X81","172"
"XXX1/X1/X8172-/4","182"
"7/136/XXX52XX3/3","170"
"X811/246/3/27817-5/6","112"
"-17/3/X9/549/X6/X-1","149"
"XX5/18X9/5322XX37","155"
"XX25X136/3/X9/18","137"
"XX3/2/8-XXXXX81","218"
"-/712/XX8/X2/8-6-","165"
"44XX6/5/8/6/16XX24","159"
"X9-X8/X2/118/3/X-4","148"
"343/2/9-XX6/X21X22","143"
"X5/2/9/5/6-9-168/7/4","135"
"3/8141449-6/X-/6-9/-","121"
"XX4/X7/XXX257-","187"
"35X145/81114/XX18","126"
"8/728/5/9-6-413/X8/5","135"
"XX2/3/7/XXX3-X54","180"
"4-4/-99-6/9/X546/42","119"
"1/9/XX63-/XX6/X82","199"
"X3136525/XXX71X62","155"
"1/XX42XX-9X44X54","159"
"5/X44X4/178/XX4/6","165"
"9/43XXXX35X549-","167"
"33XX716/X6/2/9-7/4","153"
"X5/X8/6/25715/XX25","162"
"8-3--83/XX2/171872","118"
"XX1/X8/X7/X7/X61","198"
"1-1/369-XX1/8--/6/-","125"
"-/-/7-3/-/337/X7/1/X","134"
"13XX-05/9-618/6131","96"
"6/X71-1-/2343421/9-","105"
"1/6/X4-44X249-XX37","136"
"X9/2/2/X5/6-3/182/9","145"
"X2/X13XX314-XX36","145"
"3-X-32/XXXX9/9-","176"
"9--/-3XX4/129--0X15","105"
"11X-3X5/2/5/9-XXX","143"
"-/X5/1/X9-6/366/X31","155"
"7/6/4/8-2-3-7/1/XX2-","126"
"1/3/X63712/X63533/1","136"
"9-8/XXX9-1/X-0X51","162"
"X9/XX4/9-1/52XX41","173"
"XXX4/7-XXX-/14","184"
"3/-/-/X52XXXX61","174"
"7-X9--94/X5/X526/-","138"
"81X131/X5/5/X6-31","128"
"1/5/9/1/-/X7117-1X1-","121"
"3-X541/269/8-X-881","112"
"1771438144716/X4/-/6","114"
"7/3171X1/2762324/9/9","117"
"9-X7/XX44X259/35","144"
"5/3/XX2/X44X1/5/1","167"
"7-5/1/X2-53X6/5/6/-","121"
"9-X8/3/-/XX1/3-X23","144"
"9-XX-4-/9/X25X7/-","140"
"XX7-X534-XXX7/2","170"
"7/6/XX6-632/2/3423","130"
"18X6/9-813/7263X3/9","140"
"6-XX53XX9-6/238/-","141"
"XX81X8-232/-65/52","125"
"63X4/7-X-3XXX71","152"
"XXX7-X6/X8/X5/4","195"
"529/X9/X7/5/X45X7-","167"
"X9/XXX8/X3663X13","189"
"5/X6-1/X5/277-XX24","148"
"3/8/X53817-9-6/72X73","135"
"725/9/XX3-454/XX-5","151"
"7/X725/814/XX9-X46","172"
"4/6222X6/X43-4XX17","135"
"X163/X8/X8/X717/3","163"
"XX9-X8/1/X9/2333","151"
"5/XX3-4/63534/7/-5","124"
"XX6-7/X43X21XXX","158"
"X7/X3371131/XXX-8","162"
"714/44-552XX26X-8","116"
"-/-79-X1/2/81X4-X91","123"
"61X6351724/546/23X46","111"
"9-43-/637/8/258/X16","122"
"XX63X9/7/X2/3/3-","160"
"8-5/71X43539/X-/X5-","140"
"X316/X8-9-X8/17X19","132"
"XXXXX5/5-X528/-","189"
"6/6/XXX277/8/X5/5","189"
"7/5/6/X4/4281125/X62","141"
"71815/-7618/XX7/8/3","139"
"X-91-11316-81X7-1-","75"
"7/4/8/7/5/X-/72X7-","154"
"7/-/-/1/X-/635/XX-9","155"
"9/3/-/6/-2X34X7/81","122"
"6/5/X35144/-48-X1/X","128"
"8-728-53X5/X457/X73","141"
"5-81819/9/X7-XX9/9","154"
"2372X9/X-3XX8/9/2","149"
"X8/2/313-X246-4/9/5","114"
"8/713/X1/XXXX8-","199"
"XX6-9/6115-9-/9-1/5","129"
"-/X61XX9/23XXX54","184"
"XX2/-6-/-19-2/X4/2","130"
"-/237/X9/9-9/6/5/X81","155"
"XX6/X4/XX-/81X-X","193"
"XX5/3/8-7/7/-17/XX","152"
"X5/X8/XX6/X5/X36","205"
"245/62X21-/262/XX9-","134"
"548-34113652454/6152","81"
"9/8/XX-3X7-165/17","124"
"45X8/448/2/428-5/7-","115"
"X9/XX9/XX4/X3/-","203"
"X2/-3X7-1/182/427/3","110"
"1/9/72XXX63X1/22","165"
"XXX1/8/X2/611/6/7","185"
"7/7-2/43X1/9-X7/4-","131"
"3471623/41X5/1-8-X3-","95"
"8/XXX9-1/-7XX5/-","179"
"4/X611/X13XXX-2","146"
"4/X9-X36XXX727/3","174"
"3/1/XX8/XX344/9-","174"
"5/XXX4/1/5/9/X26","185"
"4/X7/-17/X9-541/4-","126"
"X41-/444-X3/41-/X8-","123"
"9/-/6/X81XX3/63X34","159"
"X31-5X4-333/9-1/27","96"
"7243636/9-2/9-811-8/-","101"
"7-2/X1/1/8/XXXX23","193"
"6/5/16XXX7/9/433/2","162"
"9-X8/9-9/XX11XX81","159"
"XX2/-5X253-6125X73","118"
"9-X447-4-X4/633/X72","130"
"-0X18X-0-37/X9/X-9","120"
"1/3/41-/7/12-/XX4/9","146"
"-6X223/2/XX2/X-/X","158"
"8/9/71-/-/X9/724/X8-","158"
"XX4/12X6-X6/XX35","161"
"31XX8/3/XX2-7-X32","143"
"3/XX72-/17X9/9-5-","147"
"XX1/X71X1/62726-","146"
"2/2/8-8/XX-31/-/X13","138"
"-1XX9-X63X5/X2/X","166"
"X725/8/X8-8-XXX19","171"
"638/7/9/X17X9/5/3/7","156"
"81171/5/XX2/X3/X-2","166"
"618/8-26-71112X1/16","91"
"9-5/3/X43-/X18XX55","159"
"X159--69/7/3/XX3/6","146"
"1/7/X6/1/XX2/6/X82","186"
"X71X544/X4-267/X33","136"
"62X9--53/X-/-79-X7-","124"
"9-4/XX812/11XXX9-","176"
"7--9446/6/XX8/2/4/7","151"
"X7/8-8-81818/23X8/X","129"
"7/X713/-/63X7/9/9/X","159"
"4-6/X812/4/6/5/8/X91","155"
"9/X1/XXXX8/9/61","210"
"9-XX7-XX5/X9-5/3","166"
"X1/-381223/9/32-78/4","104"
"6/2/X546/2/7/X425/7","148"
"6/-/14XXXXX5-9-","170"
"23X6-5/X533/7-368/9","125"
"9-3/24146/9/X54XX71","144"
"X2/XXX61X52-/X82","184"
"1/711/-/1/X6/X9-X26","152"
"XX41423/1472XX81","131"
"8-62-5X3/XX146/X34","139"
"X-38-54441-XX8114","103"
"X1/4-X-971XXX3/8","165"
"27X9-238/3/45XX3/3","134"
"X8-2725XX4/6/9/5/9","155"
"7/3/81-/5/XXXXX15","202"
"44XXXX-5-/5/X41","163"
"6/9/219/XX5/X8/8/3","170"
"XXX81X9/24728/2/X","165"
"3142X3-8/18-4X6/1/8","99"
"XX5/8/-/XXX81-/X","199"
"63XX459/5-XX8/9/1","159"
"45XXX7/X3/45X45","177"
"14-34/343/-71/XXX26","135"
"XX727/114/81X7-18","128"
"5/2262XX-/5/XX2/1","152"
"3/4/XX-4-/X9-X9/4","154"
"124/53X16XXXX8/9","177"
"8--5548/811/X-5-29/5","106"
"XX81-/-95/X3/X72","163"
"4/459-457/X71XX7/4","148"
"X4/X8/9/3/X9/-51/8","165"
"6/2/367/XX4-148/71","126"
"4/X8/X2235XX6336","149"
"72X36-48/9-6/4/22X81","118"
"71XXXX9-8/3/6/63","179"
"X7/43X23X1/X9-X6-","145"
"36X81619/XX-9X26","138"
"7272X456/7/X8--5X28","134"
"9/3/616262729-4/X-3","106"
"8172X8-8/XX52-/XX","153"
"X5/X72X9/-/X7-72","151"
"43X519/XXX4/5/8/5","171"
"2-4363X3/X7/X7/6/8","152"
"X17XXXX9/6/X13","189"
"4/9-X5444716/54X41","116"
"X5/8/9-629/171/529-","124"
"9/9/X1-X6/7/72XXX","164"
"42XX-4XX3/X-1XX","139"
"X629/X63XX5/-67/8","153"
"X4/2-X528/351-4-X-2","96"
"13XXXX7/3/-/3272","161"
"8-6/525-4-XX4/7/-7","117"
"XX-7X339/9-51XX-3","133"
"X42X8-539-X7/XX81","152"
"635/6/22X4/XX9-X5-","153"
"81X34356/-323XX6/2","117"
"8-423/9-X8/-54/X9-","125"
"5/X7/13XX71812734","133"
"X5/54XX-5X3/7/41","140"
"-/3/8/814-2/X8/9/24","139"
"8-1/33X9-17X9-7/1/8","120"
"XX8/33XX5/8/7/8/4","179"
"5/X8151X8/X8/X-4","152"
"5/7/81X9/81811/9-X91","148"
"9/XXX4/9/X13XX44","193"
"X7/3/347/9-X8/X3-","137"
"-64/6/X53-6432/5--9","110"
"X457/8-62-/7/9-X2/3","140"
"6/62-38/XX638/3-41","122"
"X9-7/8/18XX81XX61","165"
"XX1/X9-7/7/15X2/6","159"
"-/4-7/6-8/5/X27X62","129"
"-/XX7/7/X6/XX1/X","205"
"237181XXXXX5/X45","196"
"44XX7/8/21XXXX41","187"
"5-2/9/XX1131XX13","122"
"3/6/8/4/9/5/3-X-/2-","132"
"X6/6/4/186/XX3-X46","149"
"X9-X-/41-/8/4-1/9/3","135"
"5/3/XX8/7/1/X14X64","169"
"527151XX7/15X27X27","132"
"X317/2--24/-/-/-/-/5","89"
"2/72X-18-453/1/2/4/-","102"
"X4/-272-/X6/X-35/X","137"
"4/714/3/4/6/-/XXX82","176"
"X81XX3/X6/9/-/-/2","162"
"6-X2/XXX5/6/X13","175"
"9-X9/X9-X23X7/X82","157"
"35X4/XXX51X6253","159"
"27353/XXXX62X9/2","181"
"X2/XXX9-X2/X33","189"
"4/XXX9-X1/5/-/17","171"
"X5/-03-61XX7/9/4/4","134"
"X8/7/6-8/525/X26X81","146"
"7-2/3472X3/XXX54","159"
"7/X-/21XX245118X51","130"
"2/X5--5228-X-/9/34","116"
"4/XX1/X4/6-XX9/3","185"
"-/155/9/X5181X8/9/3","139"
"XX8-456-1/8/7/9/X3-","156"
"8/53418/9-62X1/-/X11","126"
"9/2-X31X6-2/8-3/4-","98"
"9/4/X1/9/X9/4/338/9","165"
"8-X7/9/X7134614/16","125"
"338/34X9/X7/24XX91","153"
"-/-48-312/X2/X159/4","122"
"X-08/-045X173/X53","101"
"44724/3/45X4/8/-2-2","105"
"XX2-3/6/XX9/41X23","155"
"8-1/9--9X6/XXXXX","195"
"-/9/8/X35346/714/14","131"
"355-XX9-1/613/X1-","125"
"X63XX43X6/-5X7/8","149"
"X5--/6-X314/X548/7","125"
"5/51X9/2/X9-8/X15","143"
"-/61X7/81XX25XX52","158"
"3/X5/2742X9/X3/9/-","156"
"1/1581-8XX-/-87/-8","110"
"817-6/X617-9/8/8/9/6","138"
"1/X7-7/X8-4-8/1/22","121"
"8/5-811/527-6/-/X4/8","126"
"7/1/4/2/5/X3/X5-42","138"
"X8/X-/3-XXX1/23","164"
"62X-8-/45X8/-1X9-","116"
"7127352/9/3/7/715/X12","132"
"61615-149/1/7/-92/5-","91"
"1/3/XX2161X3-4/XX","134"
"X-0XX4/9--/6/7/25","134"
"5-8/8/X5/-98/X-98-","138"
"X4-81X1/8-722/X8/2","134"
"8/4/8-32X4/2/6/72X26","137"
"2/9-412/7/4/7/-9XX26","140"
"9-3/3/XX-58/X6/7/4","153"
"316/X2-5/7/-4X7/21","104"
"X7-5/X33X34XXX6-","162"
"6/X-/4/2/81XX249-","146"
"6/9/7/4/-8369-X9/1/6","133"
"X9/6-X-/1/X7/41X-3","145"
"8/5/27X53XXXX3/1","176"
"62XX2/-25/14X11X9-","111"
"7/-145X-/54X71727-","106"
"-/32XXX817133355-","131"
"XX418-26XX8121-4","123"
"5/8153-/-0344/1/XX31","120"
"-93/X168-9/8-2/537/4","124"
"44XXX132/2554314/5","124"
"2/X-/4-517/-78/XX9-","149"
"X1/-3XX1/3-9-7/8/2","129"
"9--72-X8-6/XX-7-6","114"
"9-8/6/XXX32X9-X7-","163"
"817/6/4/-53/61X8/7/3","127"
"24548/4/X-/X3/9-2/6","153"
"9/X4--/7/XXX-/7-","169"
"X451/X6/27X2/18X24","145"
"X1/X-/72X-/8/4/6-","160"
"X7/8-4/X5/X5/X42","168"
"8-7-X81-6X54523/41","103"
"9/X6/5/X7-159--54/7","136"
"617/7-X8-433-XX45","119"
"X3/X5/4-1/4/1/343/1","134"
"4-XX5/XX6/6/X81","179"
"9-9/3381617/616/7/X11","116"
"XX3/X9/4/1/526/X24","166"
"4/5-X8/429-189-X-6","109"
"23X811/9/X7-727/81","132"
"-/7/XX6/X532/5472","162"
"4171522152X81X1423","83"
"X31XX7-X7/XX7/8","174"
"XX4/XXX9-1/7281","186"
"2/XX31X44X22271/4","128"
"8-X9-1121X-/X1/X46","141"
"25542/1/4/25X35X1/9","125"
"7/XXXX23X713/18","168"
"-/X9/9/4/1/25X5/XX","163"
"53819-4/137/9/6/X7-","120"
"X8/7-5/XX1-1/5/7/6","145"
"X9-4/X5/7/XXX6-","183"
"9/-2X5-42X7-6/137/2","89"
"X9-X8/346-X429-7/7","122"
"8/X5/XXX716/5/36","180"
"446/5/13X9-XX21X63","123"
"X3/8-X3/9-5/3/X23","147"
"X6-5/6/327/5-7-9-1/2","104"
"X8-4136X1/5/X3218","124"
"4/7/6144-5XX4/X2/3","150"
"6/3/71X8/3/XX8/X12","172"
"XX4/8/X5/X532/32","166"
"2/X2/XX36X5/X2/4","185"
"7/X5/7213X5/5-439/8","135"
"43-/X6/XXXX2/44","191"
"X-/7/X42X-5XXXX","179"
"1/XX232/X62X-/71","153"
"62X1/X4-X5/-/9/-/8","143"
"7/-/XX61327/XX6-","153"
"8/168/25X8/3-X-6X44","113"
"9/81719/626/538/5/16","115"
"9-6/-/4-8--8X71X1/X","119"
"7/XX317/716/7/3--/8","137"
"X728/6-1/X5/6-453/8","139"
"3381X2/3/6/1/6-5/33","116"
"XXXX35XX9/5/X73","213"
"9-XX3/273/3/81X2-","127"
"9/6/9-X8/X71438/X91","157"
"4/7-X6/457/5/X34X53","144"
"XX3/8/8/XX27326/-","164"
"X9/XX4/X812/X1/1","183"
"6/X5/7-168-X-55/9/-","128"
"5/2/2/X1/81X-1XX9-","151"
"2/6-13X63-14-X7/X81","118"
"4/XX815/-/X1/XX41","185"
"9/4523-215X6-1/42X71","96"
"X-2637/X5/XX9-X-8","158"
"X-1-/72X5/-49-52X71","106"
"1381X63-152X-/349-","98"
"8-54-/X3/2/X3/X9-","157"
"8-XX3/165/8/4/X41","141"
"8172XX9-XXXXX62","209"
"1/XX8/3/7/XX233/8","178"
"7/819-2/X624/XXX5-","172"
"X12X31X-/-/X5-X7-","121"
"X8/6/4/XX258-X22","142"
"XXX6/1/2-27113/X61","149"
"5/-/4-5226XX1/X-3","120"
"1/X517/7/X4/X224/9","156"
"8-X819/X-/XXXX64","202"
"4/1/XXX5/-39-XX1-","160"
"4-3/XXX5/X81-36/4","164"
"8/8/4/514/8-52XX16","131"
"X159/X45136/9/X63","141"
"3/728172XXX4/XX-8","176"
"XX5/8-27X9-36183/5","141"
"XX-/188/7/9/-/6/X91","162"
"X25367/X45524/9/X35","145"
"3463-91/X5/-/X9/9/3","147"
"3/-99/X2/6/6/X8/4/7","162"
"9/-6-67/451/XX3-31","108"
"623/XX13XX21XX91","154"
"X71527/9/X5-43XXX","149"
"8/7/5/XX3/XX-44/8","171"
"54X2/9-X8/353/X8/1","149"
"X2/9-X-/3/X36X9/-","159"
"XX9/455/1/-621XX3-","138"
"X7/-7626/3/-/319-6-","100"
"X8-72X1/1/815/3/1/X","137"
"177--69/X4/9-XXX64","165"
"X4-7/7/7/4/3/XXX9-","177"
"-/XXX369-2/X5/4/9","183"
"X2/9--/X9/26X4/X42","164"
"X53XXXX9-8/8/3/8","192"
"X9/9-1325X6/9-54X33","132"
"7/X2/-/X8/-12/XXX","171"
"26-1X5/9/6-X7-8/6/5","125"
"1/5/8-XX33547/-06/9","124"
"2-X7/9-XX4-1/4/X63","145"
"XX-/XXXXX72X3-","218"
"XX51445426X72XX-4","134"
"X7-3/X24X5-X4/X23","141"
"9/9/X8-3/XXXXX4-","213"
"X71XXX-/-/6-1/17","147"
"X4/435/8/9/9/7/X81","162"
"1/9--321XXX7/5/X72","165"
"412/9-X159-63X7/6-","115"
"11X3/6/24X8/4/-0X71","118"
"5/XX321-6-3/4/3/32","115"
"426/X42XXXX72XX","183"
"8/-18/3/7/8/616/4/71","121"
"X4/3-5/81518/XX-8","135"
"4/X511/8/548-X51X37","134"
"X9-5444XX9/3/X7/5","162"
"8/XX2/416-X-/9-7/6","151"
"7/8/27632/XX52X7/X","157"
"XXX7/2316-736X7/5","152"
"2/537-4/171/45X7/33","111"
"7/X9/XX2372-/X27","159"
"XX2/113/-/8/-14/72","120"
"6/X15X23X3/X2/-1","133"
"4145369-5/X-2X3/-/9","115"
"-69-81X3/9-X3/27X-9","132"
"5/X22817/4/5/719-7-","117"
"4/6-276/6/43XXX51","145"
"1/416/X35-/-35/X6-","120"
"9-XX7-6/7/2/X9-72","146"
"9-6/X9/X25XX5/XX","178"
"81X2/8/4/4/XX62X33","163"
"81X6-X349/-/X44X44","129"
"7/XX53XX53X9-54","159"
"344153XX-/5-632-X52","108"
"3/-67/5/312/X21-/X64","124"
"5/8-X-/XX72X1641","150"
"9/624/-/-61/3/X-/X82","143"
"9/4-X9/12X2/34X24","114"
"XX7-4/-/XX8/5/8/6","178"
"X33X5/8/-4X9-7/-/X","132"
"X2/9/6/6/X33-/5/42","148"
"XX41X1/4/8/XX12","153"
"1/X9-X444/X4/-65-","135"
"-0X3/6/XXX-/12-/2","152"
"-6728/XXX7/2/X7/7","181"
"X-7XX42X1/XX-/7","167"
"5/X81-23/-11/21X4-","94"
"3/-45/X9/7/723/4/71","136"
"1/5/-83/XX22351/3/3","127"
"42X8/X7/536/3/7-3/9","145"
"2/8/X819-1226X623-","115"
"7-1/3/8/X-/53X6/X-8","159"
"-/9/1/11XX-436X-2","104"
"6/X8/X43X3/X2/6/9","179"
"X9/3/8/2/3/X7/2/52","150"
"1/X53X2/9/2/9--/X-9","164"
"355/6/7-XX4/22X8/X","148"
"X455/9-X61549-16X8-","123"
"17X32X8-2/X184/X63","141"
"5/438/157/2/4/8/X-/-","132"
"XX716/X443-1/1/9-","141"
"X3/5/X4/X1/X27X54","182"
"35X-46/8-X8/9/7-1/-","125"
"81-/X6-XX45XXX7-","177"
"2/363-9/8/23X2-17X-3","95"
"XXX1562X9/X5/X4-","175"
"616113XX5/4/632/X64","142"
"7-7252X81-4XX2/9/X","136"
"X1/413/81XXX8-44","158"
"5-7/XX1/9-XX9/XX","183"
"8/8/2/XX3/1771X9/1","151"
"X5/8--/XX7/8/8/9/7","185"
"8/X7/X6/XXX9/X73","219"
"636/637/639/-5611415","92"
"X-172X343/X9-8/8/3","124"
"3/3/-33/X61XX7/5/6","148"
"9-7/X8/2/XX9/X9/1","181"
"X1-3/XXX541/63X55","160"
"8/XXX341/XX5/18","182"
"X62X3162XX2/3/X26","145"
"XX2/62XXX-5349-","152"
"4351X354/7/4-XXX91","153"
"X34X7/6/9/7-X32X71","141"
"3/543/XX6/-7X9-XX","155"
"X-/-/7/-/X1/XX6/1","174"
"XX1/8/X2/436/7-17","152"
"X51X118-4/X3/X2/-","134"
"XXXX5/X5/8/5/X5-","213"
"4372X-/7/43X7/X5/-","144"
"X8/146/7/X7/XX5-","158"
"54X1-8/25812/9-X9/4","111"
"244/-/8/X16XXX9-","165"
"161/42526/X35-13/17","100"
"9/24-0X6/X-08/XX71","133"
"544/XX1/14X3/178/5","140"
"72X148/XX13XXXX","168"
"X549/8/8-X5/X275/1","151"
"9--/17-/8/XXXX2-","162"
"6/2/X7/9/X1/-/X24","163"
"459/7/6/XX7/XXX82","207"
"54X31X5/XX526/53","139"
"-/51X8-3-249-2/2634","92"
"-/8-X7211X7-X7-X15","120"
"9-3/-/62X3/5/7163X8-","130"
"8-5/XX-/XX-/6-X73","170"
"9/1/9/-42/71XX3/XX","152"
"XXX5-3/XX5-X8/4","174"
"3/XX9-53X14X349/X","149"
"X257/5-63X5-X4/1/7","121"
"43X5162166/51X8-53","99"
"9-XXXX5-2/X7/XX","194"
"4/XXXX5/X44X7/7","208"
"XX9/525/X9-5/1/X51","166"
"9-X61X7/9/X2/1--/9","143"
"6/5/X8/61X-0X53X81","133"
"X-/7/536-3/-7X9-X8-","129"
"XX71XX4/1/6272X21","154"
"329/XX63X636/7/X-5","159"
"36-0XX1/X62X1/6/7","149"
"3-XX-57-9/X711/X16","133"
"421/-4XX5/1/X9-8/2","136"
"X255/9/635-X63515-","112"
"9--/-/XX81XX8/8-","169"
"9/265/X3/X257-3/3-","127"
"3/228/3/348/5--47/X-5","108"
"XX8/XX3/9/X4/3/8","201"
"5/XX36-/1/X328/5/8","155"
"8/7/8132XX4/X6/7/3","163"
"8/X334/8/22X7/2/X54","147"
"2/8132X18546372X33","109"
"X9-4/5/4424XXXX63","176"
"8-8/X5-X7/X-0X1/8","136"
"XXXX41-/X53X2/7","187"
"X214/8-1/816-9-9/72","110"
"614/X7/7/-/X9/33X14","148"
"-/X51XXX2/X7162","168"
"7141-/X6/525/5-2-7/5","112"
"-9X179/63X2/8153X81","134"
"426-X72X429-2/X5/4","125"
"42X9-5/71249/X33-1","108"
"4545X7/633/2/3--372","103"
"4-4/XX5/612561264/4","128"
"X36XXX7/8-1/4371","160"
"45X4-2/4/XXX6/X82","177"
"XXXXX5/XX3/X9-","237"
"34XXX-6177/3/3/3/6","142"
"9/1/5/8/XX-64-12-/9","132"
"X3/3-XX-5X-/9-43","131"
"X3/9/8/X51-/9/8-X7-","161"
"18XXX-/224/X44X81","160"
"-/61257/817/9-9-8135","111"
"XX62XXXXX8171","206"
"2-23X5126X9-812/63","99"
"6/9-9-9/5/XX8/7/62","161"
"X35X-62/X632-1/X17","136"
"X9/6/8/7/-/X3/X1/X","181"
"2/6/5/X7-6/7/4/4/51","141"
"72X12263/XX9/X15","144"
"431/X8133-/XXX7/6","174"
"4-8/634/9-1/XX8-8/7","148"
"3645148/XX1/X5/XX","164"
"X4/XX9-5/XXX6-","195"
"81-3X31XXXXX9-","177"
"9/36X7/6/8/4-XX9-","151"
"XX23-5XX4571X61","131"
"45X6-XX7/61X-/4/2","147"
"X-/XXX9-242/X27","181"
"6/1-X7/4/8-6/2/3/1/9","127"
"2/X5-9/81X1363XX11","127"
"436-4/8/X4/X9/X4/9","170"
"9-XXXX-/9-1/9/8/6","190"
"3/X-936XXXXXX82","225"
"-/3/X8/145-3/-/1732","108"
"X-7X4/9-9-819-X-3","115"
"54X5/9-XXX4/-3X-X","164"
"6/4/5/5/4/X9-X5/X21","159"
"9-XX7-X8/3/3/XX72","172"
"189-XXX45X4541X25","150"
"18X9/6/9/271/15X-6","124"
"-/539-X53338-9-X6-","103"
"XX7/X3/-451-3X62","136"
"4/9-X2/8/4/14X8/9/-","145"
"528/XX9/-95/62X5/6","155"
"XX6/312/X5/9--/3/1","155"
"8/5/4/XX6-638/187/6","142"
"629/X457/81XXX1/3","167"
"35X188/X72XXXX41","183"
"X71X5-1/1/X3/-84/3","128"
"12725/X7/X543/2/X-7","149"
"7-X7/8/-87-XX7-X44","139"
"7/XXX-/XXXXX44","242"
"44X712-113/XX22-/6","114"
"XX9/X8-357/-/3421","136"
"-0X9-11X5/X5/4-X16","125"
"4/X71X815/6/2/2-2/8","134"
"63-76-1/XX9-9-XX6-","150"
"X4/XXX9-X9-4-X53","177"
"6/3/5/X-/-68-X5/4/6","142"
